"Alliance","Conservative","Democratic.Unionist","Green","National.Democratic.Resistance","Natural.Law","Progressive.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Constituency","CV","FPTP","British.National","Labour","Liberal","Liberal.Democrat","People.s.Labour","Plaid.Cymru","Referendum","Scottish.National","Scottish.Socialist.Alliance","Socialist","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind127","Ind138"
33202,0,0,0,0,0,0,0,0,0,0,"Antrim East","Alliance","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45606,0,0,0,0,0,0,0,0,"Antrim North","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40195,0,"Antrim South","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38251,0,0,0,0,0,0,0,0,"Belfast East","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,539.000000000007,0,0,0,0,0,40616,0,"Belfast North","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7327.99999999999,0,0,0,0,0,10928,0,19446,0,0,"Belfast South","Social.Democratic.and.Labour","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45062,0,0,0,"Belfast West","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22442,0,0,0,0,0,0,0,0,0,12817,"Down North","Alliance","United.Kingdom.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49486,0,0,"Down South","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,48290,0,"Fermanagh and South Tyrone","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,47815,0,0,"Foyle","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44107,0,"Lagan Valley","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9857.99999999998,19780,0,80.9999999999994,2208,0,0,6174.99999999999,0,0,"Londonderry East","Democratic.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,53275,0,0,"Newry and Armagh","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3711.00000000001,0,0,0,0,0,0,37908,0,"Strangford","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31427.9999999999,14617,0,0,"Tyrone West","Sinn.Fein","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50431,0,0,0,"Ulster Mid","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,47233,0,"Upper Bann","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aberavon","Labour","Labour",0,35621.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aberdeen Central","Referendum","Labour",0,0,0,0,0,0,35616,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aberdeen North","Referendum","Labour",0,0,0,0,0,0,38415,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aberdeen South","Liberal.Democrat","Labour",0,0,0,44062,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aberdeenshire West and Kincardine","Liberal.Democrat","Liberal.Democrat",0,0,0,43202,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Airdrie and Shotts","Labour","Labour",0,41181,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Aldershot","Liberal.Democrat","Conservative",0,0,0,53790,0,0,0,0,0,0,0,0,0,0,0
0,46370,0,0,0,0,0,0,0,0,0,"Aldridge-Brownhills","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51782,0,0,0,0,0,0,0,0,0,"Altrincham and Sale West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Alyn and Deeside","Labour","Labour",0,41948,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Amber Valley","Labour","Labour",0,54774.9999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Angus","Scottish.National","Scottish.National",0,0,0,0,0,0,0,43076,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Argyll and Bute","Liberal.Democrat","Liberal.Democrat",0,0,0,35720,0,0,0,0,0,0,0,0,0,0,0
0,51337,0,0,0,0,0,0,0,0,0,"Arundel and South Downs","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ashfield","Labour","Labour",0,50603,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55294,0,0,0,0,0,0,0,0,0,"Ashford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ashton-under-Lyne","Labour","Labour",0,46822,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57554,0,0,0,0,0,0,0,0,0,"Aylesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ayr","Labour","Labour",0,44755.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58445.9999999999,0,0,0,0,0,0,0,0,0,"Banbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Banff and Buchan","Scottish.National","Scottish.National",0,0,0,0,0,0,0,40178,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Barking","Labour","Labour",0,18413.0000000027,0,0,0,0,14550.9999999974,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Barnsley Central","Labour","Labour",0,36485,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Barnsley East and Mexborough","Labour","Labour",0,43134,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Barnsley West and Penistone","Labour","Labour",0,42208,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Barrow and Furness","Labour","Labour",0,46234.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Basildon","Labour","Labour",0,53081.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56818.9999999998,0,0,0,0,0,0,0,0,0,"Basingstoke","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bassetlaw","Labour","Labour",0,48001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bath","Liberal.Democrat","Liberal.Democrat",0,0,0,53988.9999999997,0,0,0,0,0,0,0,0,0,0,0
0,46965,0,0,0,0,0,0,0,0,0,"Batley and Spen","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47270,0,0,0,0,0,0,0,0,0,"Battersea","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48621,0,0,0,0,0,0,0,0,0,"Beaconsfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53961.9999999999,0,0,0,0,0,0,0,0,0,"Beckenham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bedford","Labour","Labour",0,48944,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52516.0000000001,0,0,0,0,0,0,0,0,0,"Bedfordshire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52864,0,0,0,0,0,0,0,0,0,"Bedfordshire South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Berwick upon Tweed","Liberal.Democrat","Liberal.Democrat",0,0,0,41802.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bethnal Green and Bow","Liberal","Labour",0,0,43565,0,0,0,0,0,0,0,0,0,0,0,0
0,52542,0,0,0,0,0,0,0,0,0,"Beverley and Holderness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48993.9999999999,0,0,0,0,0,0,0,0,0,"Bexhill and Battle","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48223.0000000001,0,0,0,0,0,0,0,0,0,"Bexleyheath and Crayford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52043,0,0,0,0,0,0,0,0,0,"Billericay","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birkenhead","Labour","Labour",0,39323,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48465,0,0,0,0,0,0,0,0,0,"Birmingham Edgbaston","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Erdington","Labour","Labour",0,40407,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Hall Green","Labour","Labour",0,41818.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Hodge Hill","Labour","Labour",0,34147,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Ladywood","Labour","Labour",0,37977,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Northfield","Labour","Labour",0,38846.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Perry Barr","Labour","Labour",0,45513,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Selly Oak","Labour","Labour",0,50297.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Birmingham Yardley","Liberal.Democrat","Labour",0,0,0,37787.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bishop Auckland","Labour","Labour",0,46051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53196,0,0,0,0,0,0,0,0,0,"Blaby","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blackburn","Labour","Labour",0,46627,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blackpool North and Fleetwood","Labour","Labour",0,53748.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blackpool South","Labour","Labour",0,51340,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blaenau Gwent","Labour","Labour",0,39630,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blaydon","Labour","Labour",0,44513,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Blyth Valley","Labour","Labour",0,42482,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46443,0,0,0,0,0,0,0,0,0,"Bognor Regis and Littlehampton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bolsover","Labour","Labour",0,47414,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bolton North East","Labour","Labour",0,49207,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bolton South East","Labour","Labour",0,43349,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bolton West","Labour","Labour",0,49160,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bootle","Labour","Labour",0,38223.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46574,0,0,0,0,0,0,0,0,0,"Boston and Skegness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52153.0000000001,0,0,0,0,0,0,0,0,0,"Bosworth","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bournemouth East","Liberal.Democrat","Conservative",0,0,0,43432,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bournemouth West","Liberal.Democrat","Conservative",0,0,0,41071.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,57182,0,0,0,0,0,0,0,0,0,"Bracknell","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bradford North","Labour","Labour",0,41525.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bradford South","Labour","Labour",0,45058.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bradford West","Referendum","Labour",0,0,0,0,0,0,30717.0000000001,0,0,0,14851,0,0,0,0
0,55302,0,0,0,0,0,0,0,0,0,"Braintree","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brecon and Radnorshire","Liberal.Democrat","Liberal.Democrat",0,0,0,42881,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brent East","Labour","Labour",0,35152,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37975,0,0,0,0,0,0,0,0,0,"Brent North","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brent South","Labour","Labour",0,34323,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brentford and Isleworth","Labour","Labour",0,56135.0000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50725.9999999998,0,0,0,0,0,0,0,0,0,"Brentwood and Ongar","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bridgend","Labour","Labour",0,43260.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bridgwater","Liberal.Democrat","Conservative",0,0,0,54621.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brigg and Goole","Labour","Labour",0,46802,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45916,0,0,0,0,0,0,0,0,0,"Brighton Kemptown","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Brighton Pavilion","Labour","Labour",0,47669.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bristol East","Labour","Labour",0,48200.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bristol North West","Labour","Labour",0,53527,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bristol South","Labour","Labour",0,49706,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bristol West","Liberal.Democrat","Labour",0,0,0,62641.0000000002,0,0,0,0,0,0,0,0,0,0,0
0,52369.0000000002,0,0,0,0,0,0,0,0,0,"Bromley and Chislehurst","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52257.0000000001,0,0,0,0,0,0,0,0,0,"Bromsgrove","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46804.0000000002,0,0,0,0,0,0,0,0,0,"Broxbourne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58137,0,0,0,0,0,0,0,0,0,"Broxtowe","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49398,0,0,0,0,0,0,0,0,0,"Buckingham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Burnley","Labour","Labour",0,45245,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Burton","Labour","Labour",0,54510.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bury North","Labour","Labour",0,55053.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Bury South","Labour","Labour",0,50378,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55524.9999999999,0,0,0,0,0,0,0,0,0,"Bury St. Edmunds","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Caernarfon","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,34510,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Caerphilly","Labour","Labour",0,45269.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Caithness, Sutherland and Easter Ross","Liberal.Democrat","Liberal.Democrat",0,0,0,29172,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Calder Valley","Labour","Labour",0,56466,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Camberwell and Peckham","Referendum","Labour",0,0,1600.99999999993,0,0,0,26667.0000000001,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cambridge","Labour","Labour",0,51232,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55424.9999999999,0,0,0,0,0,0,0,0,0,"Cambridgeshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48817.9999999999,0,0,0,0,0,0,0,0,0,"Cambridgeshire North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53683,0,0,0,0,0,0,0,0,0,"Cambridgeshire South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56639.9999999998,0,0,0,0,0,0,0,0,0,"Cambridgeshire South East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cannock Chase","Labour","Labour",0,50252.0000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54109.0000000001,0,0,0,0,0,0,0,0,0,"Canterbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cardiff Central","Liberal.Democrat","Labour",0,0,0,42049,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cardiff North","Labour","Labour",0,48487.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cardiff South and Penarth","Labour","Labour",0,38478,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cardiff West","Labour","Labour",0,40277,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Carlisle","Labour","Labour",0,43607,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Carmarthen East and Dinefwr","Plaid.Cymru","Labour",0,0,0,0,0,41731.9999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Carmarthen West and Pembrokeshire South","Referendum","Labour",0,0,0,0,0,0,42641,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Carrick, Cumnock and Doon Valley","Labour","Labour",0,49170.9999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Carshalton and Wallington","Liberal.Democrat","Liberal.Democrat",0,0,0,48423,0,0,0,0,0,0,0,0,0,0,0
0,47244,0,0,0,0,0,0,0,0,0,"Castle Point","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ceredigion Gogledd Penfro","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,40186.0000000001,0,0,0,0,0,0,0,0,0
0,56172.9999999999,0,0,0,0,0,0,0,0,0,"Charnwood","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49161,0,0,0,0,0,0,0,0,0,"Chatham and Aylesford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cheadle","Liberal.Democrat","Conservative",0,0,0,52463.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Chelmsford","Liberal.Democrat","Conservative",0,0,0,58577.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cheltenham","Liberal.Democrat","Liberal.Democrat",0,0,0,49927.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,52197.0000000001,0,0,0,0,0,0,0,0,0,"Chesham and Amersham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Chester, City of","Labour","Labour",0,55898.9999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Chesterfield","Liberal.Democrat","Labour",0,0,0,51187,0,0,0,0,0,0,0,0,0,0,0
0,55779.0000000001,0,0,0,0,0,0,0,0,0,"Chichester","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44448,0,0,0,0,0,0,0,0,0,"Chingford and Woodford Green","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49312.0000000002,0,0,0,0,0,0,0,0,0,"Chipping Barnet","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Chorley","Labour","Labour",0,57706.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Christchurch","Liberal.Democrat","Conservative",0,0,0,56199,0,0,0,0,0,0,0,0,0,0,0
0,39566,0,0,0,0,0,0,0,0,0,"Cities of London and Westminster","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cleethorpes","Labour","Labour",0,50472.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Clwyd South","Labour","Labour",0,39383.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Clwyd West","Referendum","Labour",0,0,0,0,0,0,39673.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Clydebank and Milngavie","Labour","Labour",0,39086,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Clydesdale","Labour","Labour",0,45412,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Coatbridge and Chryston","Labour","Labour",0,37609,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Colchester","Liberal.Democrat","Liberal.Democrat",0,0,0,52005.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Colne Valley","Liberal.Democrat","Labour",0,0,0,56215,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Congleton","Liberal.Democrat","Conservative",0,0,0,53418,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Conwy","Liberal.Democrat","Labour",0,0,0,41310,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Copeland","Labour","Labour",0,41397,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Corby","Labour","Labour",0,53957,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cornwall South East","Liberal.Democrat","Liberal.Democrat",0,0,0,56859.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,51121,0,0,0,0,0,0,0,0,0,"Cotswold","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Coventry North East","Labour","Labour",0,47912,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Coventry North West","Labour","Labour",0,54145.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Coventry South","Labour","Labour",0,49944,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Crawley","Labour","Labour",0,50187,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Crewe and Nantwich","Labour","Labour",0,50605,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Crosby","Labour","Labour",0,44141.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55798.9999999999,0,0,0,0,0,0,0,0,0,"Croydon Central","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Croydon North","Labour","Labour",0,52563,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54103,0,0,0,0,0,0,0,0,0,"Croydon South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cumbernauld and Kilsyth","Scottish.National","Labour",0,0,0,0,0,0,0,36023.9999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cunninghame North","Referendum","Labour",0,0,0,0,0,0,41129,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cunninghame South","Labour","Labour",0,35444.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
