"Alliance","Conservative","Democratic.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Ind36","Constituency","CV","FPTP","British.National","Green","Kidderminster.Hospital.and.Health.Concern","Labour","Legalise.Cannabis.Alliance","Liberal","Liberal.Democrat","Monster.Raving.Loony","People.s.Justice","Plaid.Cymru","ProLife.Alliance","Scottish.National","Scottish.Socialist","Socialist.Alliance","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind10"
0,0,0,0,0,0,0,0,"Cumbernauld and Kilsyth","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,29449,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cunninghame North","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,23715,0,0,10100.9999999999,0,0,0
0,0,0,0,0,0,0,0,"Cunninghame South","Labour","Labour",0,0,0,28008.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cynon Valley","Labour","Labour",0,0,0,26958.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dagenham","Socialist.Alliance","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,27580.0000000001,0,0,0,0
0,0,0,0,0,0,0,0,"Darlington","Labour","Labour",0,0,0,40484.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44396,0,0,0,0,0,0,"Dartford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56684,0,0,0,0,0,0,"Daventry","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Delyn","Labour","Labour",0,0,0,34636.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Denton and Reddish","Labour","Labour",0,0,0,33593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derby North","Labour","Labour",0,0,0,44053.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derby South","Labour","Labour",0,0,0,43075.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derbyshire North East","Labour","Labour",0,0,0,42124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derbyshire South","Labour","Labour",0,0,0,51695.9999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50255.9999999999,0,0,0,0,0,0,"Derbyshire West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52171,0,0,0,0,0,0,"Devizes","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47836.9999999999,0,0,0,0,0,0,"Devon East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Devon North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,49254.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,46904,0,0,0,0,0,0,"Devon South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Devon West and Torridge","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,55684,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dewsbury","Labour","Labour",0,0,0,36651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Don Valley","Labour","Labour",0,0,0,35830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Doncaster Central","Labour","Labour",0,0,0,33902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Doncaster North","Labour","Labour",0,0,0,28437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset Mid and Poole North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,43718,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset North","Liberal.Democrat","Conservative",0,0,0,0,0,0,47184,0,0,0,0,0,0,0,0,0,0,0
0,45345,0,0,0,0,0,0,"Dorset South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset West","Liberal.Democrat","Conservative",0,0,0,0,0,0,49571,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dover","Labour","Labour",0,0,0,44960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dudley North","Labour","Labour",0,0,0,38563.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dudley South","Labour","Labour",0,0,0,36344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dulwich and West Norwood","Labour","Labour",0,0,0,38247.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dumbarton","Liberal.Democrat","Labour",0,0,0,0,0,0,33994,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dumfries","Labour","Labour",0,0,0,42586.0000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dundee East","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,32358.0000000001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dundee West","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,29242,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dunfermline East","Labour","Labour",0,0,0,30086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dunfermline West","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30974.9999999999,0
0,0,0,0,0,0,0,0,"Durham North","Labour","Labour",0,0,0,38567.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Durham North West","Labour","Labour",0,0,0,39226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Durham, City of","Labour","Labour",0,0,0,41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing Acton and Shepherd's Bush","Labour","Labour",0,0,0,37200.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing North","Labour","Labour",0,0,0,44956.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing Southall","Labour","Labour",0,0,0,38515.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Easington","Labour","Labour",0,0,0,33010.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Ham","Labour","Labour",0,0,0,36833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Kilbride","Labour","Labour",0,0,0,41689.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Lothian","Liberal.Democrat","Labour",0,0,0,0,0,0,36871,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastbourne","Liberal.Democrat","Conservative",0,0,0,0,0,0,44770,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastleigh","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,47573,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastwood","Labour","Labour",0,0,0,48121.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eccles","Labour","Labour",0,0,0,33182.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44386.9999999999,0,0,0,0,0,0,"Eddisbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh Central","Liberal.Democrat","Labour",0,2680.99999999992,0,0,0,0,31709.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh East and Musselburgh","Labour","Labour",0,0,0,34454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh North and Leith","Liberal.Democrat","Labour",0,0,0,0,0,0,33234.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,38932,0,0,0,0,0,0,"Edinburgh Pentlands","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh South","Liberal.Democrat","Labour",0,0,0,0,0,0,37166,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh West","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,39478,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edmonton","Labour","Labour",0,0,0,34330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ellesmere Port and Neston","Labour","Labour",0,0,0,41527.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45937,0,0,0,0,0,0,"Elmet","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eltham","Labour","Labour",0,0,0,33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37932.9999999999,0,0,0,0,0,0,"Enfield North","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Enfield Southgate","Labour","Labour",0,0,0,41802.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42414,0,0,0,0,0,0,"Epping Forest","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46643,0,0,0,0,0,0,"Epsom and Ewell","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Erewash","Labour","Labour",0,0,0,48596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Erith and Thamesmead","Labour","Labour",0,0,0,33351.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45531.0000000001,0,0,0,0,0,0,"Esher and Walton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44943.9999999999,0,0,0,0,0,0,"Essex North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Exeter","Labour","Labour",0,0,0,52616.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falkirk East","Labour","Labour",0,0,0,33702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falkirk West","Labour","Labour",0,0,0,25095,0,0,0,0,0,0,0,3841.99999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falmouth and Camborne","Liberal.Democrat","Labour",0,0,0,0,0,0,45966.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,45447,0,0,0,0,0,0,"Fareham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40451,0,0,0,0,0,0,"Faversham and Kent Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Feltham and Heston","Labour","Labour",0,0,0,35803.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Fife Central","Labour","Labour",0,0,0,32512.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Fife North East","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,34692,0,0,0,0,0,0,0,0,0,0,0
0,43675,0,0,0,0,0,0,"Finchley and Golders Green","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Folkestone and Hythe","Liberal.Democrat","Conservative",0,0,0,0,0,0,45855,0,0,0,0,0,0,0,0,0,0,0
0,44328,0,0,0,0,0,0,"Forest of Dean","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44736.9999999999,0,0,0,0,0,0,"Fylde","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42319.0000000001,0,0,0,0,0,0,"Gainsborough","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Galloway and Upper Nithsdale","Scottish.National","Conservative",0,0,0,0,0,0,0,0,0,0,0,35914,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gateshead East and Washington West","Labour","Labour",0,0,0,33615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gedling","Labour","Labour",0,0,0,43816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42212,0,0,0,0,0,0,"Gillingham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Anniesland","Socialist.Labour","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26722,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Baillieston","Scottish.Socialist","Labour",0,0,0,0,0,0,0,0,0,0,0,0,23261,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Cathcart","Labour","Labour",0,0,0,27386.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Govan","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,25041,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Kelvin","Green","Labour",0,26802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Maryhill","Scottish.Socialist","Labour",0,0,0,0,0,0,0,0,0,0,0,0,22231.0000000001,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Pollok","Scottish.Socialist","Labour",0,0,0,4764.9999999999,0,0,0,0,0,0,0,0,20462.0000000001,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Rutherglen","Labour","Labour",0,0,0,29213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Shettleston","Socialist.Labour","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20465,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Springburn","The.Speaker","The.Speaker",0,0,0,0,0,0,0,0,0,0,0,0,6554.00000000001,0,0,16053,0,0
0,48223,0,0,0,0,0,0,"Gloucester","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gordon","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,35001,0,0,0,0,0,0,0,0,0,0,0
0,39789,0,0,0,0,0,0,"Gosport","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gower","Labour","Labour",0,0,0,37353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46288.9999999999,0,0,0,0,0,0,"Grantham and Stamford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gravesham","Labour","Labour",0,0,0,43639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Great Grimsby","Labour","Labour",0,0,0,33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34733.9999999966,0,0,0,0,0,0,"Great Yarmouth","Conservative","Labour",0,0,0,5632.00000000353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Greenock and Inverclyde","Liberal.Democrat","Labour",0,0,0,0,0,0,28419,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Greenwich and Woolwich","Labour","Labour",0,0,0,32536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Guildford","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,47471.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hackney North and Stoke Newington","Green","Labour",0,29621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hackney South and Shoreditch","Labour","Labour",0,0,0,29474.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halesowen and Rowley Regis","Labour","Labour",0,0,0,39273.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halifax","Labour","Labour",0,0,0,40390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Haltemprice and Howden","Liberal.Democrat","Conservative",0,0,0,0,0,0,43928,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halton","Labour","Labour",0,0,0,34470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hamilton North and Bellshill","Labour","Labour",0,0,0,30404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hamilton South","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26750.0000000001,0
0,44700,0,0,0,0,0,0,"Hammersmith and Fulham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50289,0,0,0,0,0,0,"Hampshire East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43947,0,0,0,0,0,0,"Hampshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48631.0000000001,0,0,0,0,0,0,"Hampshire North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hampstead and Highgate","Liberal.Democrat","Labour",0,0,0,0,0,0,35220.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harborough","Liberal.Democrat","Conservative",0,0,0,0,0,0,46427,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harlow","Labour","Labour",0,0,0,40115.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harrogate and Knaresborough","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,42178.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harrow East","Labour","Labour",0,0,0,48076.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harrow West","Labour","Labour",0,0,0,46647.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hartlepool","Labour","Labour",0,0,0,37070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47868,0,0,0,0,0,0,"Harwich","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40592,0,0,0,0,0,0,"Hastings and Rye","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40193,0,0,0,0,0,0,"Havant","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hayes and Harlington","Labour","Labour",0,0,0,31755.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hazel Grove","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,38478,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hemel Hempstead","Labour","Labour",0,0,0,49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hemsworth","Labour","Labour",0,0,0,35227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hendon","Labour","Labour",0,0,0,40580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44401.0000000001,0,0,0,0,0,0,"Henley","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hereford","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,44623.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,47176,0,0,0,0,0,0,"Hertford and Stortford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44644.9999999999,0,0,0,0,0,0,"Hertfordshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47268.9999999999,0,0,0,0,0,0,"Hertfordshire South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41505.0000000001,0,0,0,0,0,0,"Hertsmere","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42413,0,0,0,0,0,0,"Hexham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Heywood and Middleton","Labour","Labour",0,0,0,38434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48114,0,0,0,0,0,0,"High Peak","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44560.9999999999,0,0,0,0,0,0,"Hitchin and Harpenden","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Holborn and St. Pancras","Green","Labour",0,31129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35367.0000000001,0,0,0,0,0,0,"Hornchurch","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hornsey and Wood Green","Liberal.Democrat","Labour",0,0,0,0,0,0,43869,0,0,0,0,0,0,0,0,0,0,0
0,50341,0,0,0,0,0,0,"Horsham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Houghton and Washington East","Labour","Labour",0,0,0,33641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41732,0,0,0,0,0,0,"Hove","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Huddersfield","Labour","Labour",0,0,0,35383.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hull East","Labour","Labour",0,0,0,30875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hull North","Liberal.Democrat","Labour",0,0,0,0,8676.99999999999,0,16133.9999999996,0,0,0,0,0,0,0,0,0,3721.00000000044,0
0,0,0,0,0,0,0,0,"Hull West and Hessle","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28404,0
0,49089.0000000001,0,0,0,0,0,0,"Huntingdon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hyndburn","Labour","Labour",0,0,0,38242.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40234.0000000001,0,0,0,0,0,0,"Ilford North","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ilford South","Labour","Labour",0,0,0,41295.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Inverness East, Nairn and Lochaber","Liberal.Democrat","Labour",0,0,0,0,0,0,42461.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ipswich","Labour","Labour",0,0,0,38873.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Isle of Wight","Liberal.Democrat","Conservative",0,0,0,0,0,0,60895.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Islington North","Labour","Labour",0,0,0,30077.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Islington South and Finsbury","Liberal.Democrat","Labour",0,0,0,0,0,0,27831,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Islwyn","Labour","Labour",0,0,0,30428.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Jarrow","Labour","Labour",0,0,0,33731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43333,0,0,0,0,0,0,"Keighley","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27938.0000000001,0,0,0,0,0,0,"Kensington and Chelsea","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53752,0,0,0,0,0,0,"Kettering","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Kilmarnock and Loudoun","Labour","Labour",0,0,0,37665.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Kingston and Surbiton","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,49039,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Kingswood","Labour","Labour",0,0,0,52676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Kirkcaldy","Labour","Labour",0,0,0,28157.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Knowsley North and Sefton East","Labour","Labour",0,0,0,36890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Knowsley South","Labour","Labour",0,0,0,36144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Lancashire West","Labour","Labour",0,0,0,42131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52350,0,0,0,0,0,0,"Lancaster and Wyre","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Leeds Central","Labour","Labour",0,0,0,27306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Leeds East","Labour","Labour",0,0,0,28913.0000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Leeds North East","Labour","Labour",0,0,0,38871.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Leeds North West","Liberal.Democrat","Labour",0,0,0,0,0,0,42451,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Leeds West","Labour","Labour",0,0,0,32094.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
